,Unnamed: 0,Company,Job Title,Location,Job Type,Experience level,Salary,Requirment of the company 
1013,1068,Bosch Group,[EA] AI Tech Lead (Artificial Intelligence),VIET NAM,Full Time,Entry-level,35000.0,"AWS,Azure,Computer Science,Computer Vision,Consulting,Data pipelines"
1014,1069,Checkout.com,Data Engineer,UNITED KINGDOM,Full Time,Senior-level,115000.0,"Airflow,AWS,CI/CD,Data pipelines,Docker,Engineering"
1015,1070,OUTsurance,Data Analyst,SOUTH AFRICA,Full Time,Entry-level,30000.0,"Azure,Computer Science,ETL,Excel,Finance,Power BI"
1016,1071,Intuition Machines,MLOps Engineer,BRAZIL,Full Time,Mid-level,40000.0,"Architecture,Banking,Big Data,CI/CD,Classification,Distributed Systems"
1017,1072,ServiceNow,Sr SRE/DevOps Engineer (AI & Machine Learning),INDIA,Full Time,Senior-level,55000.0,"Ansible,AWS,Azure,DevOps,GitHub,GitLab"
1018,1074,Dailymotion,Data Analyst,FRANCE,Full Time,Entry-level,48000.0,"Big Data,Consulting,Data visualization,Jira,KPIs,Looker"
1019,1075,CRI Group,Data Scientist,SPAIN,Full Time,Senior-level,129000.0,"Business Intelligence,Data analysis,Data Analytics,Data Mining,Econometrics,ETL"
1020,1076,HelloSelf,Data Analyst,UNITED KINGDOM,Full Time,Mid-level,65000.0,"Business Intelligence,Computer Science,Data analysis,Jupyter,Mathematics,Metabase"
1021,1077,Kambi,Data Engineer,SWEDEN,Full Time,Entry-level,59000.0,"Agile,AWS,Kafka,NoSQL,Python,Spark"
1022,1078,NielsenIQ,Data Learning Engineer,INDIA,Full Time,Senior-level,115000.0,"Agile,Architecture,AWS,Azure,Business Intelligence,CI/CD"
1023,1079,Bosch Group,PreMaster Programm - Big Data (Analytics),GERMANY,Full Time,Entry-level,39000.0,"Big Data,Industrial,Machine Learning,R&D,Research,Streaming"
1024,1081,Block,"Senior Software Engineer, Data Safety",UNITED STATES,Full Time,Senior-level,156000.0,"APIs,AWS,Banking,Big Data,Blockchain,Crypto"
1025,1082,Lyra Health,Business Intelligence,REMOTE,Full Time,Senior-level,62000.0,"Business Intelligence,Data governance,Data Warehousing,Engineering,Snowflake,SQL"
1026,1083,Acin,Data Scientist, UNITED KINGDOM - REMOTE,Full Time,Senior-level,129000.0,"Bayesian,Data analysis,Data Mining,Engineering,Feature engineering,FinTech"
1027,1084,CERN,Data Engineer,SWITZERLAND,Full Time,All-Level,30000.0,"Agile,Big Data,DevOps,Engineering,Hadoop,HBase"
1028,1085,GRAIL,Staff Bioinformatics Scientist - Machine Learning/Classifier Research and Development #2802 (San Diego),CANADA,Full Time,Senior-level,173000.0,"Biology,Computer Science,Data analysis,Engineering,Git,Linux"
1029,1086,Deutsche Telekom IT Solutions,Senior Expert BigData & AI Public Cloud (m/w/d) - Open Telekom Cloud REF1768P,HUNGARY,Full Time,Senior-level,62000.0,"Agile,Big Data,Data Mining,Data warehouse,Engineering,Machine Learning"
1030,1087,Publicis Groupe,Data Scientist,UNITED STATES,Full Time,Senior-level,70000.0,"Big Data,Computer Science,Data Analytics,Databricks,Economics,Finance"
1031,1089,dentsu international,Data Analyst,UNITED STATES,Full Time,Senior-level,78000.0,"A/B testing,Content creation,Data Analytics,Data visualization,Economics,KPIs"
1032,1090,WWC Global,Data Analyst,PUERTO RICO,Full Time,Entry-level,48000.0,"Consulting,Data analysis,Data Analytics"
1033,1091,Chime,"Lead Software Engineer, Machine Learning Platform",CANADA,Full Time,Senior-level,167000.0,"Airflow,APIs,AWS,Azure,Banking,CI/CD"
1034,1092,Habitat Learn Inc,AI Engineer, UNITED KINGDOM - REMOTE,Full Time,Entry-level,35000.0,"BERT,Computer Science,Data pipelines,GPT,LLMs,Model training"
1035,1094,Scorpion Therapeutics,Associate Director/Director of Chemical Data Analytics,MOROCCO,Full Time,Mid-level,56000.0,"Biology,Chemistry,Classification,Clustering,Data Analytics,Drug discovery"
1036,1095,myAgro,Data and Analytics Manager,REMOTE,Full Time,All-Level,120000.0,"Business Analytics,Data Analytics,Data management,Engineering,Genetics"
1037,1096,OneGlobe,Data Architect,LATVIA,Full Time,Senior-level,135000.0,"Agile,AWS,Oracle,PostgreSQL"
1038,1097,Deliveroo,Senior Analytics Engineer,INDIA,Full Time,Senior-level,110000.0,"APIs,BigQuery,Data Warehousing,ELT,Engineering,ETL"
1039,1098,Connexity,Data Engineer,UNITED KINGDOM,Full Time,Mid-level,73000.0,"Airflow,Big Data,BigQuery,Computer Science,Dataflow,Data pipelines"
1040,1099,Definitive Logic,Data Engineer,LATVIA,Full Time,Senior-level,115000.0,"Architecture,Consulting,Consulting firm,Data pipelines,Data quality,Data visualization"
1041,1100,Metiora,Data Scientist,SPAIN,Full Time,Senior-level,36000.0,"Deep Learning,Machine Learning,Matplotlib,MongoDB,NumPy,Pandas"
1042,1102,KPMG Australia,Director | Master Data Management Delivery Lead| Data & Cloud - NV1 Clearance,AUSTRALIA,Full Time,Executive-level,65000.0,"Architecture,Data governance,Data management,Data quality,Data strategy,Security"
1043,1103,AVIV Group,Business Intelligence,GERMANY,Full Time,Senior-level,62000.0,"Business Intelligence,Computer Science,Data analysis,Data Analytics,KPIs,RDBMS"
1044,1104,ClassPass,Data Analyst,UGANDA,Full Time,Entry-level,48000.0,"Architecture,Business Intelligence,Data visualization,Economics,ETL,GitHub"
1045,1105,Creditas,Data Engineer,BRAZIL,Full Time,Entry-level,59000.0,"Airflow,AWS,Docker,ETL,FinTech,Hadoop"
1046,1106,Amazon.com,Data Engineer,UNITED STATES,Full Time,Senior-level,115000.0,"Architecture,AWS,Business Intelligence,Computer Vision,CX,Econometrics"
1047,1107,Unifonic,Machine Learning Engineer,EGYPT,Full Time,Senior-level,131000.0,"Agile,Architecture,ASR,BERT,CI/CD,Classification"
1048,1108,Sportradar,BI Developer,PHILIPPINES,Full Time,Senior-level,55000.0,"AWS,Data visualization,Engineering,ETL,Qlik,Redshift"
1049,1109,Stability AI,AI Compiler and Performance Engineer,REMOTE,Full Time,All-Level,56000.0,"Biology,Computer Science,Deep Learning,Engineering,Generative modeling,GPU"
1050,1110,Bosch Group,BI Developer,INDIA,Full Time,Senior-level,55000.0,"Data management,Data visualization,Engineering,Power BI,Snowflake,SQL"
1051,1111,Lynx Analytics,Data Engineer,SINGAPORE,Full Time,Senior-level,115000.0,"Architecture,Big Data,Data analysis,Engineering,Hadoop,Linux"
1052,1112,Tubi,Data Scientist, CA; REMOTE,Full Time,Senior-level,167000.0,"Airflow,Computer Science,Engineering,Git,Jupyter,KPIs"
1053,1113,Course Hero,Data Scientist, CANADA & ,Full Time,Senior-level,190000.0,"Airflow,Athena,AWS,Big Data,BigQuery,E-commerce"
1054,1114,Inbox Business Technologies,Big Data Specialist,PAKISTAN,Full Time,All-Level,70000.0,"Big Data,Computer Science,Data analysis,Data pipelines,Hadoop,NoSQL"
1055,1115,SESAMm,Data Scientist,UNITED STATES,Full Time,All-Level,92000.0,"AWS,Banking,Data analysis,Deep Learning,EDA,Engineering"
1056,1116,BeyondTrust,Data Engineer,REMOTE CANADA | REMOTE UNITED STATES,Full Time,Senior-level,115000.0,"Architecture,Databricks,Excel,Flink,Python,React"
1057,1117,CybelAngel,Data Engineer, FRANCE - REMOTE,Full Time,Mid-level,60000.0,"Airflow,BigQuery,Bigtable,Data analysis,Data governance,Data pipelines"
1058,1119,Fable Data,Data Scientist,UNITED KINGDOM,Full Time,Mid-level,42000.0,"Agile,APIs,Big Data,Classification,Data analysis,Data pipelines"
1059,1120,Zscaler,"Sr Staff DevOps - Terraform, Kubernetes, CI/CD, Spark / Kafka, Linux, Scripting",INDIA,Full Time,Senior-level,55000.0,"AWS,Azure,CI/CD,Computer Science,DevOps,Excel"
1060,1121,Nextdoor,Machine Learning Engineer,UNITED KINGDOM,Full Time,Senior-level,131000.0,"Biology,Computer Science,Engineering,Machine Learning,Mathematics,ML models"
1061,1122,Riverside Research,Data Scientist,UNITED STATES,Full Time,Senior-level,129000.0,"Big Data,Classification,Clustering,Computer Science,Data analysis,Data Analytics"
1062,1123,Samsung Research America,"Engineer, Computer Vision",CANADA,Full Time,Senior-level,119000.0,"Computer Vision,Deep Learning,GPU,Machine Learning,Prototyping,Python"
1063,1124,Sigma Defense,Data Analyst,UNITED STATES,Full Time,Entry-level,105000.0,"Excel,Security"
1064,1125,matchpoint solutions,"ETL Developer - Remote (USC, GC, GC EAD)",UNITED STATES,Full Time,Mid-level,63000.0,"Data quality,ETL,Oracle,SQL,SSIS"
1065,1126,Lynx Analytics,Data Engineer,HONG KONG,Full Time,All-Level,96000.0,"Architecture,Big Data,Data analysis,Engineering,Hadoop,Linux"
1066,1128,OneGlobe,Data Engineer,UNITED KINGDOM,Full Time,All-Level,96000.0,"Agile,Angular,Ansible,AWS,Big Data,Data management"
1067,1129,84.51°,Data Scientist,UNITED KINGDOM,Full Time,Senior-level,129000.0,"A/B testing,Data visualization,Excel,Market research,Mathematics,Power BI"
1068,1130,Jetty,Data & Analytics Engineer,REMOTE,Full Time,Senior-level,110000.0,"AWS,Data Analytics,Data pipelines,ELT,Engineering,FiveTran"
1069,1131,Visa,Data Scientist,INDIA,Full Time,Senior-level,129000.0,"Big Data,Business Analytics,Clustering,Computer Science,Data Mining,Economics"
1070,1132,Samsung Research America,"Engineer, Computer Vision and Graphics",CANADA,Full Time,Senior-level,119000.0,"Computer Vision,Deep Learning,Machine Learning,Prototyping,Python,Research"
1071,1133,Freenome,Data Manager,CANADA,Full Time,Senior-level,69000.0,"Data analysis,Data management,GCP,Machine Learning,Testing"
1072,1134,"Truebill, Inc.",Machine Learning Engineer, REMOTE (USA),Full Time,Senior-level,150000.0,"Architecture,Classification,Engineering,Machine intelligence,Machine Learning,ML models"
1073,1135,TIKTAL,ChatGPT & AI Consultant (Part Time),BRAZIL,Part Time,Mid-level,40000.0,"ChatGPT,Conversational AI,GPT,Machine Learning,NLP,NLTK"
1074,1136,Learnlight,Python AI Developer (Remote), ROMANIA - REMOTE,Full Time,Mid-level,45000.0,"AWS,Azure,Computer Science,Computer Vision,Engineering,Excel"
1075,1137,Coinbase,"Senior Staff Software Engineer, Machine Learning",REMOTE - CANADA,Full Time,Senior-level,62000.0,"Blockchain,Crypto,Finance,Machine Learning,ML models,PhD"
1076,1138,Ada,"Senior Backend Engineer, Applied Machine Learning",REMOTE (US),Full Time,Senior-level,97000.0,"APIs,Architecture,CX,Engineering,Kubernetes,Machine Learning"
1077,1139,Uni Systems,Data Analyst,GREECE,Full Time,Mid-level,65000.0,"Business Intelligence,Computer Science,Consulting,Data quality,Data warehouse,Oracle"
1078,1140,Pagaya,Data Scientist,ISRAEL,Full Time,Senior-level,129000.0,"CX,Finance,Machine Learning,Mathematics,Physics,Predictive modeling"
1079,1141,Snyk,Data Engineer,UNITED KINGDOM,Full Time,Senior-level,115000.0,"Agile,Architecture,Azure,CI/CD,Data pipelines,Distributed Systems"
1080,1142,Shift Technology,Data Scientist,BRAZIL - SAO PAOLO,Internship,Entry-level,0.0,"Engineering,Machine Learning,Mathematics,Research"
1081,1143,Blind,VP of Data Science and Analytics,REMOTE - WEST COAST - US/CANADA,Full Time,Executive-level,200000.0,"A/B testing,Airflow,Computer Science,Data Analytics,Engineering,Machine Learning"
1082,1145,Block,Business Intelligence,CANADA,Full Time,All-Level,63000.0,"Banking,Blockchain,Business Intelligence,Computer Science,Consulting,Crypto"
1083,1146,"Flagship Pioneering, Inc.","Senior Scientist, Machine Learning", MA USA,Full Time,Senior-level,69000.0,"AWS,Biology,Chemistry,Computer Science,Data pipelines,Deep Learning"
1084,1147,YouGov,Data Engineer,INDIA,Full Time,Entry-level,59000.0,"Data analysis,Data Analytics,Data pipelines,Data strategy,Data warehouse,Engineering"
1085,1148,Datadog,Data Engineer,FRANCE,Full Time,Senior-level,115000.0,"Airflow,Engineering,Pipelines,Privacy"
1086,1149,Amazon.com,"Applied Scientist II, Amazon Search",UNITED STATES,Full Time,Senior-level,136000.0,"Data Mining,Linux,Machine Learning,PhD,Python"
1087,1150,Workable,Machine Learning Engineer,GREECE,Full Time,Mid-level,74000.0,"APIs,Architecture,AWS,Computer Science,Deep Learning,Docker"
1088,1151,Entrupy,"Lead Engineer, MLOps Platform",NEW YORK CITY,Full Time,Senior-level,69000.0,"AWS,Computer Vision,Data pipelines,Data visualization,DevOps,Engineering"
1089,1152,DiDi Labs,Machine Learning Engineer,CANADA,Full Time,Senior-level,148000.0,"Autonomous Driving,Big Data,Computer Science,Computer Vision,Deep Learning,Engineering"
1090,1153,Array,Business Intelligence,REMOTE,Full Time,Executive-level,130000.0,"APIs,Banking,Business Analytics,Business Intelligence,Data analysis,Data Analytics"
1091,1154,Canonical Ltd.,Workplace Analytics Engineer,HOME BASED - EMEA,Full Time,Entry-level,103000.0,"Data Analytics,Data Mining,Engineering,Looker,Mathematics,Open Source"
1092,1155,Cohere,Machine Learning Intern/Co-op (Fall 2023),UNITED KINGDOM,Internship,Entry-level,0.0,"AIStats,APIs,Autoregressive models,CUDA,EMNLP,GCP"
1093,1157,Riskified,Data Analyst,TEL AVIV,Full Time,Senior-level,92000.0,"Computer Science,E-commerce,Economics,Machine Learning,Mathematics,Python"
1094,1158,EnCharge AI,Artificial Intelligence Software Library Technical Lead,SLOVENIA,Full Time,Senior-level,69000.0,"Architecture,CI/CD,Python"
1095,1159,komoot,Senior Analytics Engineer,GERMANY - REMOTE,Full Time,Senior-level,110000.0,"Airflow,Architecture,BigQuery,ELT,Git,GitHub"
1096,1160,Inbox Business Technologies,Business Intelligence,PAKISTAN,Full Time,Mid-level,45000.0,"Business Intelligence,Computer Science,Data analysis,Data quality,Data visualization,ETL"
1097,1161,"EMW, Inc.",Data Scientist,BELGIUM,Full Time,Senior-level,129000.0,"AWS,Azure,Business Intelligence,Computer Science,CSV,Data analysis"
1098,1162,Previse,Data Engineer, UNITED KINGDOM - REMOTE,Full Time,Mid-level,73000.0,"Airflow,AWS,Computer Science,Data pipelines,Engineering,ETL"
1099,1164,Atheneum,Business Intelligence,PAKISTAN,Full Time,Entry-level,35000.0,"Business Intelligence,Consulting,Data visualization,Excel,Finance,KPIs"
1100,1165,Zipdev,Machine Learning Engineer,MEXICO - REMOTE,Full Time,Mid-level,74000.0,"A/B testing,AWS,Azure,Computer Science,Data analysis,Data visualization"
1101,1166,ThoughtSpot,Staff Software Engineer - Machine Learning,UNITED STATES,Full Time,Senior-level,69000.0,"Data Analytics,Distributed Systems,Engineering,LLMs,Machine Learning,Microservices"
1102,1167,Similarweb,Data Analyst,ISRAEL,Full Time,Senior-level,92000.0,"AWS,Big Data,Data analysis,Data Mining,Engineering,Hadoop"
1103,1168,Checkr,Senior Staff BI Analyst,UNITED STATES,Full Time,Senior-level,112000.0,"Business Analytics,Business Intelligence,Data Analytics,Data visualization,Engineering,KPIs"
1104,1169,Symbl.ai,Machine Learning Engineer, REMOTE,Full Time,Senior-level,131000.0,"AIStats,APIs,Architecture,Autoregressive models,CUDA,Deep Learning"
1105,1170,Clarity AI,ESG Data Operations Senior Manager,SPAIN,Full Time,Mid-level,51000.0,"Data management,DataOps,Data quality,Data strategy,Excel,KPIs"
1106,1171,Carbyne,Data Analyst, UNITED STATES - REMOTE,Internship,Entry-level,0.0,"Big Data,Computer Science,Data analysis,Python,Research"
1107,1172,Metyis,Business Intelligence,PORTUGAL,Full Time,Mid-level,51000.0,"Business Intelligence,ETL,Power BI,SQL,Tableau"
1108,1175,QueryClick,Data Analyst, UNITED KINGDOM - REMOTE,Full Time,Mid-level,65000.0,"Data analysis,Excel,Machine Learning,Power BI,Python,SQL"
1109,1176,Neara,Machine Learning Engineer,AUSTRALIA,Full Time,Senior-level,55000.0,"Deep Learning,Engineering,Lidar,Machine Learning,Physics,Pipelines"
1110,1177,PayMongo,Data Engineer,TAGUIG,Full Time,Senior-level,115000.0,"AWS,Azure,Business Intelligence,Computer Science,Data management,Data pipelines"
1111,1178,Bitquery,ML Engineer, INDIA - REMOTE,Full Time,Mid-level,77000.0,"Blockchain,Data analysis,GPU,HuggingFace,Machine Learning,ML models"
1112,1179,Credible,Data Scientist,UNITED STATES,Full Time,Senior-level,124000.0,"Business Intelligence,Classification,Computer Science,Data Mining,EC2,E-commerce"
1113,1180,EnCharge AI,Artificial Intelligence Hardware Architect (Senior Hardware Architect),SLOVENIA,Full Time,Senior-level,69000.0,"Architecture,Python"
1114,1181,Deliveroo,Data Engineer,INDIA,Full Time,Senior-level,110000.0,"APIs,BigQuery,Data Warehousing,ELT,Engineering,ETL"
1115,1182,Amazon.com,"Data Analytics Manager, SPEAR Operations Support & Services (OS2)", VIRTUAL LOCATION - WASHINGTON,Full Time,Senior-level,130000.0,"AWS,Business Intelligence,Data analysis,Data Analytics,Data Warehousing,DynamoDB"
1116,1183,Coinbase,Data Scientist,REMOTE - USA,Full Time,Senior-level,140000.0,"Causal inference,Computer Science,Crypto,Data pipelines,Engineering,Finance"
1117,1184,"Nuro, Inc.","Senior Software Engineer, Perception, Machine Learning/Computer Vision", CALIFORNIA (HQ),Full Time,Senior-level,167000.0,"Architecture,Computer Vision,Data pipelines,Deep Learning,Lidar,Machine Learning"
1118,1185,DiDi Labs,Machine Learning Engineer,CANADA,Full Time,Senior-level,148000.0,"Autonomous Driving,Big Data,Computer Science,Computer Vision,CUDA,Data Mining"
1119,1186,EnCharge AI,Artificial Intelligence Compiler Engineer (Software Engineer),SLOVENIA,Full Time,Senior-level,69000.0,"Architecture,CI/CD,Python,PyTorch,R,R&D"
1120,1187,Airbnb,Data Engineer,UNITED STATES,Full Time,Senior-level,185000.0,"Airflow,Data pipelines,Data quality,Engineering,Finance,PhD"
1121,1188,EnCharge AI,AI Algorithms - Hardware Codesign Lead (Senior AI Software Engineer),SLOVENIA,Full Time,Senior-level,69000.0,"Architecture,CUDA,Python,PyTorch,TensorFlow"
1122,1189,Verily,Research Scientist Intern,ISRAEL,Internship,Entry-level,0.0,"Biology,Computer Science,Computer Vision,Deep Learning,Engineering,Machine Learning"
1123,1190,ServiceNow,"Staff Product Designer, AI/ML",UNITED STATES,Full Time,Senior-level,69000.0,"Engineering,Machine Learning,Research,Robotics"
1124,1191,Bosch Group,Data Engineer,PORTUGAL,Full Time,All-Level,96000.0,"Computer Science,Engineering,PhD,Spark"
1125,1192,Western Digital,"Senior Engineer, Data Management Engineering",MALAYSIA,Full Time,Senior-level,55000.0,"Data analysis,Data Analytics,Data management,Data Mining,Engineering,Minitab"
1126,1193,Nearmap,Data Scientist,AUSTRALIA,Full Time,Senior-level,129000.0,"Architecture,CI/CD,Computer Vision,Deep Learning,Engineering,Git"
1127,1194,Publicis Groupe,Data Scientist,UNITED STATES,Full Time,Senior-level,129000.0,"Agile,AWS,Clustering,Computer Science,Data Mining,Data visualization"
1128,1195,matchpoint solutions,Data Analyst,UNITED STATES,Full Time,Entry-level,48000.0,"Azure,DevOps,Jira,SQL"
1129,1196,Publicis Groupe,Vice President,UNITED STATES,Full Time,Executive-level,81000.0,"Agile,AWS,Computer Science,Data analysis,Data visualization,Machine Learning"
1130,1198,Experian,Data Engineer,BRAZIL,Full Time,Entry-level,59000.0,"Airflow,APIs,Athena,AWS,Cassandra,CI/CD"
1131,1200,Publicis Groupe,"Analyst, Data Science",UNITED STATES,Full Time,All-Level,52000.0,"AWS,Azure,Bayesian,Big Data,Classification,Cluster analysis"
